Timestamp;Machine_ID;Status;Speed_RPM
2026-08-18T16:18:56.588191;machine_02;STOPPED;0.0
2026-08-18T16:18:55.585240;machine_01;RUNNING;1703.0
2026-08-18T16:18:55.572940;machine_02;STOPPED;0.0
2026-08-18T16:18:54.573267;machine_02;STOPPED;0.0
2026-08-18T16:18:54.560237;machine_01;RUNNING;1992.0
2026-08-18T16:18:53.558817;machine_01;RUNNING;2299.0
2026-08-18T16:18:53.546427;machine_02;STOPPED;0.0
2026-08-18T16:18:52.771627;machine_02;STOPPED;0.0
2026-08-18T16:18:52.529091;machine_01;RUNNING;2014.0
2026-08-18T16:18:51.232190;machine_01;RUNNING;1711.0
2026-08-18T16:18:51.218900;machine_02;STOPPED;0.0
2026-08-18T16:18:50.222596;machine_02;STOPPED;0.0
2026-08-18T16:18:50.209497;machine_01;RUNNING;1419.0
2026-08-18T16:18:49.207779;machine_02;STOPPED;0.0
2026-08-18T16:18:49.195500;machine_01;RUNNING;1120.0
2026-08-18T16:18:48.193448;machine_02;STOPPED;0.0
2026-08-18T16:18:48.181252;machine_01;RUNNING;815.0
2026-08-18T16:18:47.198137;machine_02;STOPPED;0.0
2026-08-18T16:18:47.167845;machine_01;RUNNING;500.0
2026-08-18T16:18:46.167168;machine_02;STOPPED;0.0
2026-08-18T16:18:46.151378;machine_01;RUNNING;492.0
2026-08-18T16:18:45.161558;machine_02;STOPPED;0.0
2026-08-18T16:18:45.146501;machine_01;RUNNING;496.0
2026-08-18T16:18:44.151938;machine_02;STOPPED;0.0
2026-08-18T16:18:44.138870;machine_01;STOPPED;0.0
2026-08-18T16:18:43.150375;machine_02;STOPPED;0.0
2026-08-18T16:18:43.137581;machine_01;STOPPED;0.0
2026-08-18T16:18:42.140605;machine_02;STOPPED;0.0
2026-08-18T16:18:42.127079;machine_01;STOPPED;0.0
2026-08-18T16:18:41.130773;machine_02;STOPPED;0.0
2026-08-18T16:18:41.114527;machine_01;STOPPED;0.0
2026-08-18T16:18:40.127004;machine_02;STOPPED;0.0
2026-08-18T16:18:40.105514;machine_01;STOPPED;0.0
2026-08-18T16:18:39.116980;machine_01;STOPPED;0.0
2026-08-18T16:18:39.102108;machine_02;STOPPED;0.0
2026-08-18T16:18:38.112958;machine_01;STOPPED;0.0
2026-08-18T16:18:37.432895;machine_02;STOPPED;0.0
2026-08-18T16:18:36.397905;machine_02;STOPPED;0.0
2026-08-18T16:18:36.385662;machine_01;STOPPED;0.0
2026-08-18T16:18:35.374199;machine_02;STOPPED;0.0
2026-08-18T16:18:35.358150;machine_01;STOPPED;0.0
2026-08-18T16:18:34.363962;machine_02;STOPPED;0.0
2026-08-18T16:18:34.351771;machine_01;STOPPED;0.0
2026-08-18T16:18:33.363730;machine_01;STOPPED;0.0
2026-08-18T16:18:33.336203;machine_02;STOPPED;0.0
2026-08-18T16:18:32.343811;machine_01;STOPPED;0.0
2026-08-18T16:18:32.325950;machine_02;STOPPED;0.0
2026-08-18T16:18:31.340060;machine_02;STOPPED;0.0
2026-08-18T16:18:31.321956;machine_01;STOPPED;0.0
2026-08-18T16:18:30.333255;machine_02;STOPPED;0.0
2026-08-18T16:18:30.320347;machine_01;STOPPED;0.0
2026-08-18T16:18:29.771573;machine_02;STOPPED;0.0
2026-08-18T16:18:29.304208;machine_01;STOPPED;0.0
2026-08-18T16:18:28.294004;machine_02;STOPPED;0.0
2026-08-18T16:18:28.281706;machine_01;STOPPED;0.0
2026-08-18T16:18:27.292225;machine_01;STOPPED;0.0
2026-08-18T16:18:27.278383;machine_02;STOPPED;0.0
2026-08-18T16:18:26.275142;machine_01;STOPPED;0.0
2026-08-18T16:18:26.262059;machine_02;STOPPED;0.0
2026-08-18T16:18:25.261129;machine_02;STOPPED;0.0
2026-08-18T16:18:25.248953;machine_01;STOPPED;0.0
2026-08-18T16:18:24.259440;machine_02;STOPPED;0.0
2026-08-18T16:18:24.244377;machine_01;STOPPED;0.0
2026-08-18T16:18:23.271440;machine_02;STOPPED;0.0
2026-08-18T16:18:23.232822;machine_01;STOPPED;0.0
2026-08-18T16:18:21.435712;machine_02;STOPPED;0.0
2026-08-18T16:18:21.243837;machine_01;STOPPED;0.0
2026-08-18T16:18:20.412629;machine_02;STOPPED;0.0
2026-08-18T16:18:20.227314;machine_01;STOPPED;0.0
2026-08-18T16:18:19.397012;machine_02;STOPPED;0.0
2026-08-18T16:18:19.219925;machine_01;STOPPED;0.0
2026-08-18T16:18:18.391058;machine_02;STOPPED;0.0
2026-08-18T16:18:18.215398;machine_01;STOPPED;0.0
2026-08-18T16:18:17.382745;machine_02;STOPPED;0.0
2026-08-18T16:18:17.207214;machine_01;STOPPED;0.0
2026-08-18T16:18:16.375000;machine_02;STOPPED;0.0
2026-08-18T16:18:16.198117;machine_01;STOPPED;0.0
2026-08-18T16:18:15.365404;machine_02;STOPPED;0.0
2026-08-18T16:18:15.148928;machine_01;STOPPED;0.0
2026-08-18T16:18:14.653922;machine_02;STOPPED;0.0
2026-08-18T16:18:14.237525;machine_01;STOPPED;0.0
2026-08-18T16:18:13.317053;machine_02;STOPPED;0.0
2026-08-18T16:18:13.089264;machine_01;STOPPED;0.0
2026-08-18T16:18:12.305803;machine_02;STOPPED;0.0
2026-08-18T16:18:12.061496;machine_01;STOPPED;0.0
2026-08-18T16:18:11.286097;machine_02;STOPPED;0.0
2026-08-18T16:18:11.026980;machine_01;STOPPED;0.0
2026-08-18T16:18:10.151247;machine_02;STOPPED;0.0
2026-08-18T16:18:10.024311;machine_01;STOPPED;0.0
2026-08-18T16:18:09.021443;machine_01;STOPPED;0.0
2026-08-18T16:18:09.006881;machine_02;STOPPED;0.0
2026-08-18T16:18:07.972891;machine_02;STOPPED;0.0
2026-08-18T16:18:07.954920;machine_01;STOPPED;0.0
2026-08-18T16:18:05.985410;machine_02;STOPPED;0.0
2026-08-18T16:18:05.972568;machine_01;STOPPED;0.0
2026-08-18T16:18:04.970501;machine_02;STOPPED;0.0
2026-08-18T16:18:04.957516;machine_01;STOPPED;0.0
2026-08-18T16:18:03.967518;machine_02;STOPPED;0.0
2026-08-18T16:18:03.946422;machine_01;STOPPED;0.0
2026-08-18T16:18:02.944689;machine_02;STOPPED;0.0
2026-08-18T16:18:02.930039;machine_01;STOPPED;0.0
2026-08-18T16:18:01.928999;machine_02;STOPPED;0.0
2026-08-18T16:18:01.915748;machine_01;STOPPED;0.0
2026-08-18T16:18:00.914998;machine_02;STOPPED;0.0
2026-08-18T16:18:00.901743;machine_01;STOPPED;0.0
2026-08-18T16:17:59.911965;machine_02;STOPPED;0.0
2026-08-18T16:17:59.896618;machine_01;STOPPED;0.0
2026-08-18T16:17:58.896224;machine_01;STOPPED;0.0
2026-08-18T16:17:58.881917;machine_02;STOPPED;0.0
2026-08-18T16:17:57.879684;machine_02;STOPPED;0.0
2026-08-18T16:17:57.865962;machine_01;STOPPED;0.0
2026-08-18T16:17:56.867935;machine_01;STOPPED;0.0
2026-08-18T16:17:56.853213;machine_02;STOPPED;0.0
2026-08-18T16:17:55.861341;machine_01;STOPPED;0.0
2026-08-18T16:17:55.849015;machine_02;STOPPED;0.0
2026-08-18T16:17:54.857338;machine_01;STOPPED;0.0
2026-08-18T16:17:54.844253;machine_02;STOPPED;0.0
2026-08-18T16:17:53.844610;machine_01;STOPPED;0.0
2026-08-18T16:17:53.832306;machine_02;STOPPED;0.0
2026-08-18T16:17:52.826032;machine_01;STOPPED;0.0
2026-08-18T16:17:52.811098;machine_02;STOPPED;0.0
2026-08-18T16:17:50.960025;machine_02;STOPPED;0.0
2026-08-18T16:17:50.944291;machine_01;STOPPED;0.0
2026-08-18T16:17:49.953749;machine_02;STOPPED;0.0
2026-08-18T16:17:49.939626;machine_01;STOPPED;0.0
2026-08-18T16:17:48.939807;machine_02;STOPPED;0.0
2026-08-18T16:17:48.925817;machine_01;STOPPED;0.0
2026-08-18T16:17:47.927055;machine_02;STOPPED;0.0
2026-08-18T16:17:47.911039;machine_01;STOPPED;0.0
2026-08-18T16:17:46.918066;machine_02;STOPPED;0.0
2026-08-18T16:17:46.902511;machine_01;STOPPED;0.0
2026-08-18T16:17:45.906801;machine_02;STOPPED;0.0
2026-08-18T16:17:45.888392;machine_01;STOPPED;0.0
2026-08-18T16:17:44.886440;machine_02;STOPPED;0.0
2026-08-18T16:17:44.872126;machine_01;STOPPED;0.0
2026-08-18T16:17:43.882458;machine_02;STOPPED;0.0
2026-08-18T16:17:43.866988;machine_01;STOPPED;0.0
2026-08-18T16:17:42.872928;machine_01;STOPPED;0.0
2026-08-18T16:17:42.859473;machine_02;STOPPED;0.0
2026-08-18T16:17:41.857946;machine_02;STOPPED;0.0
2026-08-18T16:17:41.845111;machine_01;STOPPED;0.0
2026-08-18T16:17:40.854279;machine_02;STOPPED;0.0
2026-08-18T16:17:40.839837;machine_01;STOPPED;0.0
2026-08-18T16:17:39.832387;machine_01;STOPPED;0.0
2026-08-18T16:17:39.819335;machine_02;STOPPED;0.0
2026-08-18T16:17:38.811419;machine_01;STOPPED;0.0
2026-08-18T16:17:38.799026;machine_02;STOPPED;0.0
2026-08-18T16:17:38.017707;machine_02;STOPPED;0.0
2026-08-18T16:17:37.939167;machine_01;STOPPED;0.0
2026-08-18T16:17:36.585526;machine_02;STOPPED;0.0
2026-08-18T16:17:36.485205;machine_01;STOPPED;0.0
2026-08-18T16:17:35.563787;machine_02;STOPPED;0.0
2026-08-18T16:17:35.451656;machine_01;STOPPED;0.0
2026-08-18T16:17:34.557912;machine_02;STOPPED;0.0
2026-08-18T16:17:34.447521;machine_01;STOPPED;0.0
2026-08-18T16:17:33.551026;machine_02;STOPPED;0.0
2026-08-18T16:17:33.438182;machine_01;STOPPED;0.0
2026-08-18T16:17:32.531349;machine_02;STOPPED;0.0
2026-08-18T16:17:32.430561;machine_01;STOPPED;0.0
2026-08-18T16:17:31.514009;machine_02;STOPPED;0.0
2026-08-18T16:17:31.363197;machine_01;STOPPED;0.0
2026-08-18T16:17:30.427374;machine_02;STOPPED;0.0
2026-08-18T16:17:30.284120;machine_01;STOPPED;0.0
2026-08-18T16:17:29.271762;machine_02;STOPPED;0.0
2026-08-18T16:17:29.258331;machine_01;STOPPED;0.0
2026-08-18T16:17:28.273128;machine_02;STOPPED;0.0
2026-08-18T16:17:28.256611;machine_01;STOPPED;0.0
2026-08-18T16:17:27.277888;machine_01;STOPPED;0.0
2026-08-18T16:17:27.257911;machine_02;STOPPED;0.0
2026-08-18T16:17:26.270271;machine_02;STOPPED;0.0
2026-08-18T16:17:26.246976;machine_01;STOPPED;0.0
2026-08-18T16:17:25.240738;machine_01;STOPPED;0.0
2026-08-18T16:17:25.226113;machine_02;STOPPED;0.0
2026-08-18T16:17:23.806878;machine_01;STOPPED;0.0
2026-08-18T16:17:23.786198;machine_02;STOPPED;0.0
2026-08-18T16:17:21.216915;machine_01;STOPPED;0.0
2026-08-18T16:17:21.160520;machine_02;STOPPED;0.0
2026-08-18T16:17:20.208587;machine_01;STOPPED;0.0
2026-08-18T16:17:20.080764;machine_02;STOPPED;0.0
2026-08-18T16:17:19.210391;machine_01;STOPPED;0.0
2026-08-18T16:17:19.068914;machine_02;STOPPED;0.0
2026-08-18T16:17:18.195997;machine_01;STOPPED;0.0
2026-08-18T16:17:18.053328;machine_02;STOPPED;0.0
2026-08-18T16:17:17.188263;machine_01;STOPPED;0.0
2026-08-18T16:17:17.044666;machine_02;STOPPED;0.0
2026-08-18T16:17:16.189447;machine_01;STOPPED;0.0
2026-08-18T16:17:16.030788;machine_02;STOPPED;0.0
2026-08-18T16:17:15.206316;machine_01;STOPPED;0.0
2026-08-18T16:17:15.008847;machine_02;STOPPED;0.0
2026-08-18T16:17:14.116717;machine_01;STOPPED;0.0
2026-08-18T16:17:13.988097;machine_02;STOPPED;0.0
2026-08-18T16:17:13.117373;machine_01;STOPPED;0.0
2026-08-18T16:17:12.987229;machine_02;STOPPED;0.0
2026-08-18T16:17:12.097006;machine_01;STOPPED;0.0
2026-08-18T16:17:11.973634;machine_02;STOPPED;0.0
2026-08-18T16:17:11.078722;machine_01;STOPPED;0.0
2026-08-18T16:17:10.953054;machine_02;STOPPED;0.0
2026-08-18T16:17:10.063957;machine_01;STOPPED;0.0
2026-08-18T16:17:09.968786;machine_02;STOPPED;0.0
2026-08-18T16:17:09.048348;machine_01;STOPPED;0.0
2026-08-18T16:17:08.033546;machine_01;STOPPED;0.0
2026-08-18T16:17:07.014935;machine_01;STOPPED;0.0
2026-08-18T16:17:06.001823;machine_01;STOPPED;0.0
2026-08-18T16:17:04.983147;machine_01;STOPPED;0.0
2026-08-18T16:17:03.948100;machine_01;STOPPED;0.0
2026-08-18T16:17:02.927337;machine_01;STOPPED;0.0
2026-08-18T16:17:01.893482;machine_01;STOPPED;0.0
2026-08-18T16:17:00.375589;machine_01;STOPPED;0.0
2026-08-18T16:16:58.674563;machine_01;STOPPED;0.0
2026-08-18T16:16:57.627987;machine_01;STOPPED;0.0
2026-08-18T16:16:56.612912;machine_01;STOPPED;0.0
2026-08-18T16:16:55.600384;machine_01;STOPPED;0.0
2026-08-18T16:16:54.581691;machine_01;STOPPED;0.0
2026-08-18T16:16:53.576436;machine_01;STOPPED;0.0
2026-08-18T16:16:52.558170;machine_01;STOPPED;0.0
2026-08-18T16:16:51.548560;machine_01;STOPPED;0.0
2026-08-18T16:16:50.543192;machine_01;STOPPED;0.0
2026-08-18T16:16:49.465694;machine_01;STOPPED;0.0
2026-08-18T16:16:48.291023;machine_01;STOPPED;0.0
2026-08-18T16:16:47.285358;machine_01;STOPPED;0.0
2026-08-18T16:16:46.285404;machine_01;STOPPED;0.0
2026-08-18T16:16:45.270310;machine_01;STOPPED;0.0
2026-08-18T16:16:44.031856;machine_01;STOPPED;0.0
2026-08-18T16:16:42.811471;machine_01;STOPPED;0.0
2026-08-18T16:16:41.361868;machine_01;STOPPED;0.0
2026-08-18T16:16:40.366488;machine_01;STOPPED;0.0
2026-08-18T16:16:39.315137;machine_01;STOPPED;0.0
2026-08-18T16:16:38.279350;machine_01;STOPPED;0.0
2026-08-18T16:16:37.275676;machine_01;STOPPED;0.0
2026-08-18T16:16:36.258054;machine_01;STOPPED;0.0
